,words,number
847,rillatell,1
848,kiahwhen,1
849,meet,1
850,himis,1
851,friendwhat,1
852,ontell,1
853,megog,1
854,angrilyhe,1
855,waitedbut,1
856,rillasaid,1
857,nothingtell,1
858,zadakthenyour,1
859,friendsnow,1
860,aoli,1
861,thatwhat,1
862,saying,1
863,whywhy,1
864,asking,1
865,questionsnot,1
866,saiddid,1
867,importantnot,1
868,carefullyzadak,1
869,norilla,1
870,cried,1
871,deadgog,1
872,againyou,1
873,lost,1
874,friendhere,1
875,buildingearly,1
876,morningmy,1
877,whitewhat,1
878,happenedtell,1
879,thinggog,1
880,angrilyim,1
881,australiaim,1
882,burn,1
883,thereyou,1
884,friendszadak,1
885,himhe,1
886,deadyou,1
887,marsbel,1
888,marshe,1
889,handim,1
890,planetnobody,1
891,crazyrilla,1
892,zadakbut,1
893,uphis,1
894,illbe,1
895,quiethe,1
896,saidguardstake,1
897,awayback,1
898,happenedshe,1
899,themcommander,1
900,deadwhy,1
901,nothingbut,1
902,returned,1
903,rillavery,1
904,quietlybel,1
905,belbefore,1
906,soon,1
907,happenedkiah,1
908,askedtell,1
909,cryzadak,1
910,deadshe,1
911,beganhe,1
912,goghe,1
913,rillahis,1
914,sad,1
915,cryhe,1
916,matterthey,1
917,deadkiah,1
918,deadtoo,1
919,happen,1
920,nextsomeone,1
921,afternooncaptain,1
922,prisonthey,1
923,downand,1
924,arrivednobody,1
925,rightcaptainkiah,1
926,saidgog,1
927,smiledyou,1
928,rightkiahshe,1
929,saidthose,1
930,badi,1
931,coffeeand,1
932,sandwichesserus,1
933,yespleaseseru,1
934,hungryshe,1
935,rillathings,1
936,bad,1
937,happeningrilla,1
938,yesgog,1
939,yesterdaykiah,1
940,happygog,1
941,morningshe,1
942,saidher,1
943,sandwiches,1
944,eatgog,1
945,youshe,1
946,saidhes,1
947,alli,1
948,thinkbefore,1
949,goes,1
950,suddenlyrilla,1
951,illi,1
952,eat,1
953,criedbut,1
954,drinklets,1
955,hereshe,1
956,saidperhaps,1
957,family,1
958,difficultseru,1
959,saidlast,1
960,night,1
961,europeand,1
962,africa,1
963,fastgog,1
964,adaiyou,1
965,adaiwhat,1
966,dorilla,1
967,saidshe,1
968,minuteyesi,1
969,herei,1
970,fireshe,1
971,youkiahhe,1
972,guardsship,1
973,watching,1
974,ithe,1
975,askedhe,1
976,sandwichlets,1
977,yesseru,1
978,answeredadai,1
979,coming,1
980,oh,1
981,yesrilla,1
982,tiredlybut,1
983,whengog,1
984,comesnohe,1
985,cantserus,1
986,herein,1
987,roomgogs,1
988,afraidafraid,1
989,firesafraid,1
990,peoplethey,1
991,waitedand,1
992,waitedrilla,1
993,chairkiah,1
994,quietlyserus,1
995,wentmost,1
996,prisonersseven,1
997,peoplesome,1
998,guardsdidnt,1
999,awayso,1
1000,waitedtoo,1
1001,camethen,1
1002,eleven,1
1003,oclockit,1
1004,quietseru,1
1005,rillaserus,1
1006,midnighthe,1
1007,noise,1
1008,planekiah,1
1009,upcome,1
1010,quietlythey,1
1011,buildingit,1
1012,darkhot,1
1013,nightthere,1
1014,prisonso,1
1015,theresuddenlythey,1
1016,planeit,1
1017,handyou,1
1018,rightshe,1
1019,happythats,1
1020,righti,1
1021,understandi,1
1022,welland,1
1023,doorkiah,1
1024,takehe,1
1025,calledthere,1
1026,rightsomeone,1
1027,saidquicklythe,1
1028,waiting,1
1029,planehe,1
1030,brown,1
1031,nicewas,1
1032,where,1
1033,spaceshipkiah,1
1034,airportthe,1
1035,saidone,1
1036,forestits,1
1037,arrive,1
1038,west,1
1039,tomorrowi,1
1040,thinkbut,1
1041,okthen,1
1042,warmlymy,1
1043,brotherhe,1
1044,saidmy,1
1045,brotherin,1
1046,brothercommander,1
1047,adairilla,1
1048,smilednobody,1
1049,knewhe,1
1050,nowit,1
1051,matter,1
1052,noweveryone,1
1053,airportsouth,1
1054,town,1
1055,lets,1
1056,carefuladai,1
1057,darkquicklyeveryone,1
1058,spaceshipsoon,1
1059,planetthey,1
1060,smoke,1
1061,africaand,1
1062,therethrough,1
1063,smokethe,1
1064,redangry,1
1065,destroying,1
1066,quicklyseru,1
1067,hand,1
1068,armim,1
1069,waitkiah,1
1070,sadhe,1
1071,diehe,1
1072,quietlyhe,1
1073,manand,1
1074,marsseru,1
1075,marshes,1
1076,crazymars,1
1077,goand,1
1078,goingseru,1
1079,saidtell,1
1080,colonythat,1
1081,readyyou,1
1082,noi,1
1083,dontadai,1
1084,readyi,1
1085,zadaki,1
1086,rainbut,1
1087,listenhe,1
1088,earths,1
1089,earthrilla,1
1090,sadlyshe,1
1091,warmly,1
1092,rillanobody,1
1093,home,1
1094,nowwait,1
1095,seethe,1
1096,beautifulwonderful,1
1097,countrywith,1
1098,rivers,1
1099,rainforests,1
1100,flowersbuildingsand,1
1101,townyou,1
1102,soonand,1
1103,bring,1
1104,colonywe,1
1105,earthbecause,1
1106,homei,1
1107,thatat,1
1108,same,1
1109,timeyou,1
1110,happy,1
1111,suddenlysomeone,1
1112,criedlook,1
1113,through,1
1114,themcoldwhite,1
1115,beautifuland,1
1116,moonthere,1
